Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Genus,Species,Infraorder,Subgenus
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Diaphanidae,NA, Diaphana, Diaphana minuta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Ungulinidae,NA, Diplodonta, Diplodonta rotundata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Donacidae,NA, Donax, Donax vittatus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Dosinia, Dosinia exoleta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Dosinia, Dosinia lupina,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Ebalidae,NA, Ebala, Ebala nitidissima,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Sacoglossa,NA,NA, Elysiidae,NA, Elysia, Elysia viridis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Ensis, Ensis americanus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Ensis, Ensis arcuatus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Ensis, Ensis ensis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Ensis, Ensis minor,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Ensis, Ensis siliqua,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Epilepton, Epilepton clarkiae,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Eulimella, Eulimella acicula,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Eulimella, Eulimella scillae,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Eulimella, Eulimella ventricosa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Psammobiidae,NA, Gari, Gari costulata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Psammobiidae,NA, Gari, Gari depressa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Psammobiidae,NA, Gari, Gari fervensis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Psammobiidae,NA, Gari, Gari tellinella,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Arcoida,NA,NA, Glycymerididae,NA, Glycymeris, Glycymeris glycymeris,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Astartidae,NA, Goodallia, Goodallia triangularis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Gouldia, Gouldia minima,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Cimidae,NA, Graphis, Graphis albida,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Leptonidae,NA, Hemilepton, Hemilepton nitidum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Anomiidae,NA, Heteranomia, Heteranomia squamula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Hiatellidae,NA, Hiatella, Hiatella arctica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Hyalopecten, Hyalopecten similis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Idas, Idas simpsoni,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Irus, Irus irus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Kelliidae,NA, Kellia, Kellia suborbicularis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Cardiidae,NA, Laevicardium, Laevicardium crassum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Lasaeidae,NA, Lasaea, Lasaea rubra,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Leptonidae,NA, Lepton, Lepton squamosum,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Sacoglossa,NA,NA, Stiligeridae,NA, Limapontia, Limapontia capitata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Sacoglossa,NA,NA, Stiligeridae,NA, Limapontia, Limapontia depressa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Sacoglossa,NA,NA, Stiligeridae,NA, Limapontia, Limapontia senestra,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Limidae,NA, Limaria, Limaria hians,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Limidae,NA, Limatula, Limatula gwyni,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Limidae,NA, Limatula, Limatula subauriculata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Limidae,NA, Limea, Limea loscombi,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Lucinidae,NA, Loripes, Loripes lacteus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Lucinidae,NA, Lucinella, Lucinella divaricata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Lucinidae,NA, Lucinoma, Lucinoma borealis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Lutraria, Lutraria angustior,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Lutraria, Lutraria lutraria,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Lyonsiidae,NA, Lyonsia, Lyonsia norwegica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Macoma, Macoma balthica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Macoma, Macoma calcarea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Mactra, Mactra stultorum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Mercenaria, Mercenaria mercenaria,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Acochlidioidea,NA,NA, Microhedylidae,NA, Microhedyle, Microhedyle lactea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Modiolarca, Modiolarca subpicta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Modiolula, Modiolula phaseolina,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Modiolus, Modiolus barbatus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Modiolus, Modiolus modiolus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Montacuta, Montacuta substriata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Montacuta, Montacuta tenella,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Musculus, Musculus costulatus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Musculus, Musculus discors,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Musculus, Musculus niger,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Myidae,NA, Mya, Mya arenaria,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Myidae,NA, Mya, Mya truncata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Lucinidae,NA, Myrtea, Myrtea spinifera,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Mysella, Mysella bidentata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Mysella, Mysella dawsoni,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Mysella, Mysella tumidula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Petricolidae,NA, Mysia, Mysia undata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Mytilus, Mytilus edulis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Mytiloida,NA,NA, Mytilidae,NA, Mytilus, Mytilus galloprovincialis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Noemiamea, Noemiamea dolioliformis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Teredinidae,NA, Nototeredo, Nototeredo norvegica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculidae,NA, Nucula, Nucula hanleyi,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculidae,NA, Nucula, Nucula nitidosa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculidae,NA, Nucula, Nucula nucleus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculidae,NA, Nucula, Nucula sulcata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculanidae,NA, Nuculana, Nuculana minuta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculanidae,NA, Nuculana, Nuculana pernula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Nuculidae,NA, Nuculoma, Nuculoma tenuis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia acuta,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia carrozzai,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia conoidea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia conspicua,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia eulimoides,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia lukisii,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia plicata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia scalaris,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia turrita,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Odostomia, Odostomia unidentata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Omalogyridae,NA, Omalogyra, Omalogyra atomus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Ondina, Ondina diaphana,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Ondina, Ondina divisa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Ostreoida,NA,NA, Ostreidae,NA, Ostrea, Ostrea edulis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Palliolum, Palliolum furtivum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Palliolum, Palliolum striatum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Palliolum, Palliolum tigerinum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Pandoridae,NA, Pandora, Pandora albida,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Pandoridae,NA, Pandora, Pandora pinna,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Hiatellidae,NA, Panomya, Panomya arctica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Paphia, Paphia aurea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Paphia, Paphia rhomboides,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Cardiidae,NA, Parvicardium, Parvicardium exiguum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Cardiidae,NA, Parvicardium, Parvicardium minimum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Cardiidae,NA, Parvicardium, Parvicardium ovale,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Cardiidae,NA, Parvicardium, Parvicardium scabrum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Pecten, Pecten maximus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Petricolidae,NA, Petricola, Petricola pholadiformis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Pharus, Pharus legumen,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Protobranchia,NA, Nuculoida,NA,NA, Phaseolidae,NA, Phaseolus, Phaseolus guilonardi,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Pharidae,NA, Phaxas, Phaxas pellucidus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine angulata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine aperta,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine catena,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine pruinosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine punctata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine quadrata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Philinidae,NA, Philine, Philine scabra,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Acochlidioidea,NA,NA, Philinoglossidae,NA, Philinoglossa, Philinoglossa helgolandica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Pholadidae,NA, Pholas, Pholas dactylus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Sacoglossa,NA,NA, Stiligeridae,NA, Placida, Placida dendritica,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Notaspidea,NA,NA, Pleurobranchidae,NA, Pleurobranchus, Pleurobranchus membranaceus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Anomiidae,NA, Pododesmus, Pododesmus patelliformis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Anomiidae,NA, Pododesmus, Pododesmus squama,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Pterioida,NA,NA, Pectinidae,NA, Pseudamussium, Pseudamussium septemradiatum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Teredinidae,NA, Psiloteredo, Psiloteredo megotara,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Retusidae,NA, Retusa, Retusa obtusa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Retusidae,NA, Retusa, Retusa truncatula,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Retusidae,NA, Retusa, Retusa umbilicata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Rissoellidae,NA, Rissoella, Rissoella diaphana,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Rissoellidae,NA, Rissoella, Rissoella globularis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Rissoellidae,NA, Rissoella, Rissoella opalina,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Rossia, Rossia macrosoma,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Rossia, Rossia palpebrosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Cylichnidae,NA, Roxania, Roxania utricula,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Runcinidae,NA, Runcina, Runcina coronata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Hiatellidae,NA, Saxicavella, Saxicavella jeffreysi,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Cephalaspidea,NA,NA, Cylichnidae,NA, Scaphander, Scaphander lignarius,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Scrobiculariidae,NA, Scrobicularia, Scrobicularia plana,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiidae,NA, Sepia, Sepia elegans,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiidae,NA, Sepia, Sepia officinalis,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiidae,NA, Sepiella, Sepiella japonica,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Sepietta, Sepietta neglecta,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Sepietta, Sepietta oweniana,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Sepiola, Sepiola atlantica,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Sepioidea,NA,NA, Sepiolidae,NA, Sepiola, Sepiola aurantiaca,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Solecurtidae,NA, Solecurtus, Solecurtus chamasolen,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Solecurtidae,NA, Solecurtus, Solecurtus scopula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Solenidae,NA, Solen, Solen marginatus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Myidae,NA, Sphenia, Sphenia binghami,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Spisula, Spisula elliptica,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Spisula, Spisula solida,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Mactridae,NA, Spisula, Spisula subtruncata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Pteromorphia,NA, Arcoida,NA,NA, Noetidae,NA, Striarca, Striarca lactea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Tapes, Tapes decussata,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Tapes, Tapes philippinarum,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Montacutidae,NA, Tellimya, Tellimya ferruginosa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Tellina, Tellina donacina,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Tellina, Tellina fabula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Tellina, Tellina pygmaea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Tellinidae,NA, Tellina, Tellina tenuis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Teredinidae,NA, Teredo, Teredo navalis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Myoida,NA,NA, Teredinidae,NA, Teredora, Teredora malleolus,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Thraciidae,NA, Thracia, Thracia convexa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Thraciidae,NA, Thracia, Thracia distorta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Thraciidae,NA, Thracia, Thracia papyracea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Anomalodesmata,NA, Pholadomyoida,NA,NA, Thraciidae,NA, Thracia, Thracia villosiuscula,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira croulinensis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira equalis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira ferruginea,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira flexuosa,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira gouldi,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Thyasiridae,NA, Thyasira, Thyasira sarsi,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Timoclea, Timoclea ovata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Turbonilla, Turbonilla crenata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Turbonilla, Turbonilla jeffreysii,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Turbonilla, Turbonilla lactea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Heterobranchia,NA, Heterostropha,NA,NA, Pyramidellidae,NA, Turbonilla, Turbonilla rufescens,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Turtoniidae,NA, Turtonia, Turtonia minuta,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Venerupis, Venerupis saxatilis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Venerupis, Venerupis senegalensis,NA,NA
 Animalia, Mollusca,NA, Bivalvia, Heterodonta,NA, Veneroida,NA,NA, Veneridae,NA, Venus, Venus casina,NA,NA
